,Precision,Recall,RMSE, R^2,time to fit,time to predict,rank,maxIter,regParam
190,0.9424839251880028,0.0953332790191112,0.8949322728346542,0.1688924783573661,34.382,5.991,135,10,0.001
191,0.9518549119208284,0.0953311669568856,0.8793997044069403,0.1974917536522079,36.627,5.87,135,10,0.0031622776601680004
192,0.9489512577838648,0.0876865745803703,0.8713544743026473,0.2121081568546675,36.068,5.911,135,10,0.01
193,0.9489512577838648,0.0876865745803703,0.8713080961576278,0.2121920262575017,37.995,5.783,135,10,0.031622776601683
194,0.9504554556180326,0.0800138748483051,0.8654692842391528,0.2227151702559029,39.81,6.377,135,10,0.0001
195,0.9450252590718536,0.0949852795370793,0.8792264251129435,0.1978079792808242,38.871,5.889,135,10,1e-05
196,0.9444597456230944,0.0899752911904209,0.8719354519781307,0.2110571490565558,39.726,5.671,140,10,0.1
197,0.9522148531367342,0.081076747768245,0.8659420252011025,0.2218657935276933,42.874,5.918,140,10,0.001
198,0.9351134154100594,0.1017744374148349,0.9669680700833936,0.0297109272607444,40.242,5.615,140,10,0.0031622776601680004
199,0.9341317348247398,0.1016033101891561,1.1389765916598376,-0.3461903412085281,37.463,5.949,140,10,0.01
200,0.9597207597207597,0.0713557325974494,0.853878030951324,0.243396139272265,45.617,5.934,140,10,0.031622776601683
201,0.9414831713118904,0.0985300530359506,0.8906052609752257,0.1769098855734765,42.215,5.851,140,10,0.0001
202,0.9427056677205096,0.0943265039987494,0.8788072175299977,0.1985727534040113,45.47,5.796,140,10,1e-05
203,0.948226956901588,0.0905887710462949,0.8712023578672545,0.2123832247878383,40.594,5.944,145,10,0.1
204,0.9499828765559238,0.0831391322524619,0.8654015535899334,0.2228368243621714,41.059,5.722,145,10,0.001
205,0.925987070627838,0.1066957909487689,0.9559757121218674,0.0516457598151437,42.943,6.039,145,10,0.0031622776601680004
206,0.9408290405965662,0.110586973367504,1.0963850432879114,-0.2473923544692697,43.403,5.721,145,10,0.01
207,0.9605413470545048,0.0714486288041306,0.8541173429892676,0.24297198083684,44.853,5.79,145,10,0.031622776601683
208,0.9413678042536532,0.1025069799765677,0.8904947361813671,0.1771141651221632,44.431,5.797,145,10,0.0001
209,0.9445667624604396,0.0991075288531675,0.8789113252711117,0.1983828602836792,45.235,5.818,145,10,1e-05
210,0.9511976664631876,0.0915283360306667,0.8715140046477712,0.2118196309620029,42.001,5.779,150,10,0.1
211,0.9451456843900852,0.0826609563531607,0.865677853641714,0.2223404894442399,48.09,5.811,150,10,0.001
212,0.9407715509222376,0.105953398221534,0.9496214866668816,0.0642109943398638,43.325,5.938,150,10,0.0031622776601680004
213,0.9339288802627786,0.1088690829269226,1.1000295131254303,-0.2556989974844905,43.885,5.805,150,10,0.01
214,0.961448816995991,0.0724506836782137,0.8538320792874863,0.243477570740234,47.742,6.168,150,10,0.031622776601683
215,0.9396986591352616,0.1013561679170898,0.8869340683359215,0.1836816722047365,51.892,5.98,150,10,0.0001
216,0.949889600077024,0.0973516982765986,0.8762834697565357,0.2031692017482045,48.168,5.996,150,10,1e-05
217,0.9530512245582256,0.0904951504642255,0.8704407004372128,0.2137597865744164,47.365,5.963,155,10,0.1
218,0.9533568030405344,0.0826451480601378,0.8652423707520656,0.2231227024299984,50.667,6.071,155,10,0.001
219,0.9347452469819924,0.106878906559103,0.9373159376606308,0.0883064623217113,49.183,5.931,155,10,0.0031622776601680004
220,0.9359447651208668,0.1047590154122275,1.033486928364301,-0.108375325934396,49.665,6.168,155,10,0.01
221,0.9604778404418538,0.0717880211746436,0.8539068587853035,0.2433450509016071,51.293,5.825,155,10,0.031622776601683
222,0.9438884432483396,0.1019413209645685,0.8889219656327,0.1800183208718427,52.7,6.11,155,10,0.0001
223,0.954014372476856,0.0993252655515523,0.8777921127298315,0.2004231314516948,49.783,5.835,155,10,1e-05
224,0.9506241134477784,0.0930261145852217,0.8709672277380007,0.2128083095951788,52.679,5.901,160,10,0.1
225,0.9488344082858852,0.080436004678455,0.8652415741325502,0.2231241329547908,52.751,5.861,160,10,0.001
226,0.9410481603002254,0.107288651060277,0.946867320783794,0.069631218545606,50.254,5.745,160,10,0.0031622776601680004
227,0.931735711393088,0.1068825334376357,1.0593860034258116,-0.1646229249080195,50.82,5.905,160,10,0.01
228,0.961814510471656,0.0705254808743863,0.8539549526079716,0.2432598157184932,53.847,6.01,160,10,0.031622776601683
229,0.9389864222447368,0.1011304361544822,0.8868157349054812,0.1838994816396052,53.104,6.137,160,10,0.0001
230,0.9459088819791248,0.0973559449807514,0.8764839780139535,0.2028045037036102,53.873,6.05,160,10,1e-05
