,netId,num_recs,k,bias,model_size,model_type,positive_rating_threshold,sanity_check,rank,maxIter,regParam,min_ratings,evaluation_data_name,time_when_ran,time_to_fit,time_to_predict,MAP,precisionAt100,recallAt100,ndgcAt100,Custom Precision,Custom Recall,RMSE,R2,weightedRecall,weightedPrecision,weightedFMeasure,precisionAt10,recallAt10,ndgcAt10,precisionAt25,recallAt25,ndgcAt25
0,gjd9961/,100,100,0.0,small,baseline,0,,,,,,Val,"05/07/2022, 04:12:27",0.26619410514831504,0.0,2.3632931693424542e-05,0.0013442622950810001,0.000650618727676,0.001325501991565,0.9365079365079361,0.0011383058256300002,,,,,,,,,,,
1,gjd9961/,100,100,10.0,small,baseline,0,,,,,,Val,"05/07/2022, 04:13:40",0.05650401115417401,0.0,0.015100314030069001,0.056,0.11940968177073201,0.09411553452337101,0.951200983993646,0.131711546650003,,,,,,,,,,,
2,gjd9961/,100,100,20.0,small,baseline,0,,,,,,Val,"05/07/2022, 04:14:46",0.042713880538940006,0.0,0.016171621817376,0.057278688524590005,0.128191072114262,0.098597777140786,0.9365428900378331,0.139567334009776,,,,,,,,,,,
3,gjd9961/,100,100,30.0,small,baseline,0,,,,,,Val,"05/07/2022, 04:16:00",0.035456895828247,0.0,0.016192213730843,0.05718032786885201,0.127168638553707,0.09786138227915701,0.9337231834345051,0.13816920895954102,,,,,,,,,,,
4,gjd9961/,100,100,40.0,small,baseline,0,,,,,,Val,"05/07/2022, 04:17:41",0.035537481307983,0.0,0.017106427999035,0.059475409836065,0.135533154697512,0.10216426020066101,0.9329963350166621,0.147294516986428,,,,,,,,,,,
5,gjd9961/,100,100,50.0,small,baseline,0,,,,,,Val,"05/07/2022, 04:19:28",0.032852888107299,0.0,0.017427074446474,0.060131147540983004,0.13543414886958102,0.10279905235839601,0.936590492176516,0.147399122928213,,,,,,,,,,,
6,gjd9961/,100,100,60.0,small,baseline,0,,,,,,Val,"05/07/2022, 04:27:59",0.304313898086547,0.0,0.017584470774024002,0.059573770491803006,0.134392883418986,0.102521740198612,0.9365279046915681,0.146318161500642,,,,,,,,,,,
7,gjd9961/,100,100,70.0,small,baseline,0,,,,,,Val,"05/07/2022, 04:41:59",0.056641101837158,0.0,0.017471195595421003,0.058622950819672004,0.132408239656359,0.101282163706885,0.9386385145680811,0.14410293118748702,,,,,,,,,,,
8,gjd9961/,100,100,80.0,small,baseline,0,,,,,,Val,"05/07/2022, 04:46:19",0.040817260742187,0.0,0.017949158504774,0.06065573770491801,0.138806637371813,0.10438623802286501,0.938004533137305,0.149907301115038,,,,,,,,,,,
9,gjd9961/,100,100,90.0,small,baseline,0,,,,,,Val,"05/07/2022, 04:46:47",0.041507959365844005,0.0,0.018032814193998003,0.061081967213114007,0.13932321473171902,0.104803850289664,0.9374387788488201,0.15044117587820202,,,,,,,,,,,
10,gjd9961/,100,100,100.0,small,baseline,0,,,,,,Val,"05/07/2022, 04:47:16",0.039066553115844005,0.0,0.017979129908204,0.060295081967213005,0.137264817227214,0.10378975665498501,0.936828106986848,0.148120455991124,,,,,,,,,,,
11,gjd9961/,100,100,110.0,small,baseline,0,,,,,,Val,"05/07/2022, 04:47:44",0.036959648132324004,0.0,0.018018624753871,0.060295081967213005,0.137264817227214,0.10384792554890601,0.936828106986848,0.148120455991124,,,,,,,,,,,
12,gjd9961/,100,100,120.0,small,baseline,0,,,,,,Val,"05/07/2022, 04:48:13",0.039554834365844005,0.0,0.018021224115648,0.059967213114754,0.13728580309391,0.10370520199001301,0.9375752047858301,0.148159756494113,,,,,,,,,,,
13,gjd9961/,100,100,130.0,small,baseline,0,,,,,,Val,"05/07/2022, 04:48:40",0.043678522109985005,0.0,0.017898972320568002,0.059016393442622,0.13553281591260902,0.10266619202620401,0.93884122774127,0.14608304126166502,,,,,,,,,,,
14,gjd9961/,100,100,140.0,small,baseline,0,,,,,,Val,"05/07/2022, 04:49:08",0.039740800857543,0.0,0.018031292274778,0.059508196721311,0.13758252030718002,0.103543897286564,0.9390029264167531,0.148393506896763,,,,,,,,,,,
15,gjd9961/,100,100,150.0,small,baseline,0,,,,,,Val,"05/07/2022, 04:49:36",0.032143592834472004,0.0,0.017959605414108,0.058950819672131005,0.13664071564653701,0.102992576620844,0.93922345904306,0.147452034220054,,,,,,,,,,,
16,gjd9961/,100,100,160.0,small,baseline,0,,,,,,Val,"05/07/2022, 04:50:05",0.040320873260498005,0.0,0.017978099281366,0.058950819672131005,0.13664071564653701,0.103017235981672,0.93922345904306,0.147452034220054,,,,,,,,,,,
17,gjd9961/,100,100,170.0,small,baseline,0,,,,,,Val,"05/07/2022, 04:50:34",0.057496547698974006,0.0,0.018284666107646,0.05990163934426201,0.14202696397834902,0.10509300450619201,0.9399898279862471,0.15310689693791601,,,,,,,,,,,
18,gjd9961/,100,100,180.0,small,baseline,0,,,,,,Val,"05/07/2022, 04:51:03",0.035719871520996004,0.0,0.018330261900863003,0.05990163934426201,0.14202696397834902,0.10518072479284701,0.9399898279862471,0.15310689693791601,,,,,,,,,,,
19,gjd9961/,100,100,190.0,small,baseline,0,,,,,,Val,"05/07/2022, 04:51:31",0.030592441558837002,0.0,0.018251813457732,0.05990163934426201,0.14202696397834902,0.10500582654686201,0.9399898279862471,0.15310689693791601,,,,,,,,,,,
20,gjd9961/,100,100,200.0,small,baseline,0,,,,,,Val,"05/07/2022, 04:52:01",0.037690639495849006,0.0,0.018590792816074002,0.05990163934426201,0.14202696397834902,0.10558477169199501,0.9399898279862471,0.15310689693791601,,,,,,,,,,,
21,gjd9961/,100,100,210.0,small,baseline,0,,,,,,Val,"05/07/2022, 04:52:29",0.03240942955017,0.0,0.018559025267783,0.059639344262295,0.141501893339043,0.10529270756011001,0.939978052907192,0.15256440468898702,,,,,,,,,,,
22,gjd9961/,100,100,220.0,small,baseline,0,,,,,,Val,"05/07/2022, 04:53:01",0.043149232864379,0.0,0.018550710713945002,0.059639344262295,0.141501893339043,0.10527762455546001,0.939978052907193,0.15256440468898702,,,,,,,,,,,
23,gjd9961/,100,100,230.0,small,baseline,0,,,,,,Val,"05/07/2022, 04:53:34",0.032260179519653,0.0,0.018539983120389,0.059639344262295,0.141501893339043,0.10524407631717501,0.939978052907193,0.15256440468898702,,,,,,,,,,,
24,gjd9961/,100,100,240.0,small,baseline,0,,,,,,Val,"05/07/2022, 04:54:09",0.04106402397155701,0.0,0.018576092327699002,0.059639344262295,0.141501893339043,0.105310139681436,0.939978052907193,0.15256440468898702,,,,,,,,,,,
25,gjd9961/,100,100,250.0,small,baseline,0,,,,,,Val,"05/07/2022, 04:54:42",0.030289649963378,0.0,0.018587002891966003,0.059639344262295,0.141501893339043,0.105321185115436,0.939978052907193,0.15256440468898702,,,,,,,,,,,
26,gjd9961/,100,100,260.0,small,baseline,0,,,,,,Val,"05/07/2022, 04:55:17",0.032566308975219005,0.0,0.018687027331416,0.059704918032786006,0.141604508838399,0.10556808140487701,0.9394509988708221,0.152614327225001,,,,,,,,,,,
27,gjd9961/,100,100,270.0,small,baseline,0,,,,,,Val,"05/07/2022, 04:55:51",0.029074668884277004,0.0,0.018711596132265,0.059704918032786006,0.141604508838399,0.10560482395446001,0.9394509988708221,0.152614327225001,,,,,,,,,,,
28,gjd9961/,100,100,280.0,small,baseline,0,,,,,,Val,"05/07/2022, 04:56:25",0.034464359283447,0.0,0.018881829262283,0.06049180327868801,0.14414673265695802,0.10673485154317501,0.939555640517959,0.155515160827972,,,,,,,,,,,
29,gjd9961/,100,100,290.0,small,baseline,0,,,,,,Val,"05/07/2022, 04:57:00",0.030554771423339,0.0,0.019179937180805,0.06140983606557301,0.149301673527269,0.108775246047523,0.9390331295813721,0.160466994219873,,,,,,,,,,,
30,gjd9961/,100,100,300.0,small,baseline,0,,,,,,Val,"05/07/2022, 04:57:35",0.035725355148315,0.0,0.019178228035239,0.06140983606557301,0.14930167352727,0.108770766656718,0.9390331295813721,0.160466994219873,,,,,,,,,,,
31,gjd9961/,100,100,310.0,small,baseline,0,,,,,,Val,"05/07/2022, 04:58:40",0.029323577880859004,0.0,0.019177329594534002,0.06140983606557301,0.149301673527269,0.10876930115694801,0.9390331295813721,0.160466994219872,,,,,,,,,,,
32,gjd9961/,100,100,320.0,small,baseline,0,,,,,,Val,"05/07/2022, 04:59:15",0.031396150588989,0.0,0.01917129343595,0.06140983606557301,0.149301673527269,0.10876078683352101,0.9390331295813721,0.160466994219873,,,,,,,,,,,
33,gjd9961/,100,100,330.0,small,baseline,0,,,,,,Val,"05/07/2022, 04:59:50",0.029395103454589,0.0,0.019178476678626002,0.06140983606557301,0.14930167352727,0.10875728276318601,0.9390331295813721,0.160466994219872,,,,,,,,,,,
34,gjd9961/,100,100,340.0,small,baseline,0,,,,,,Val,"05/07/2022, 05:00:26",0.050235748291015,0.0,0.019192713894614,0.06140983606557301,0.149301673527269,0.10877797018278801,0.9390331295813721,0.160466994219873,,,,,,,,,,,
35,gjd9961/,100,100,350.0,small,baseline,0,,,,,,Val,"05/07/2022, 05:01:02",0.034528970718383005,0.0,0.019209395034988003,0.06140983606557301,0.149301673527269,0.10880253480637701,0.9390331295813721,0.160466994219873,,,,,,,,,,,
36,gjd9961/,100,100,360.0,small,baseline,0,,,,,,Val,"05/07/2022, 05:01:39",0.035682678222656,0.0,0.019209395034988003,0.06140983606557301,0.149301673527269,0.10880253480637701,0.9390331295813721,0.160466994219872,,,,,,,,,,,
37,gjd9961/,100,100,370.0,small,baseline,0,,,,,,Val,"05/07/2022, 05:02:16",0.034714221954345,0.0,0.019203063490128,0.06140983606557301,0.14930167352727,0.108781367968242,0.9390331295813721,0.160466994219873,,,,,,,,,,,
38,gjd9961/,100,100,380.0,small,baseline,0,,,,,,Val,"05/07/2022, 05:02:53",0.030601739883422,0.0,0.019212908971266002,0.06140983606557301,0.14930167352727,0.10878648667305701,0.9390331295813721,0.160466994219873,,,,,,,,,,,
39,gjd9961/,100,100,390.0,small,baseline,0,,,,,,Val,"05/07/2022, 05:03:30",0.034242630004882,0.0,0.019213358983706002,0.06140983606557301,0.149301673527269,0.10878462529088201,0.9390331295813721,0.160466994219873,,,,,,,,,,,
40,gjd9961/,100,100,400.0,small,baseline,0,,,,,,Val,"05/07/2022, 05:04:08",0.032588481903076005,0.0,0.019218636687515,0.06140983606557301,0.149301673527269,0.108793049314889,0.9390331295813721,0.160466994219872,,,,,,,,,,,
41,gjd9961/,100,100,410.0,small,baseline,0,,,,,,Val,"05/07/2022, 05:04:46",0.050353527069091006,0.0,0.019242134105075002,0.06140983606557301,0.14930167352727,0.108828279117941,0.9390331295813721,0.160466994219873,,,,,,,,,,,
42,gjd9961/,100,100,420.0,small,baseline,0,,,,,,Val,"05/07/2022, 05:05:26",0.035310983657836005,0.0,0.019236330446050002,0.06140983606557301,0.149301673527269,0.108812791699047,0.9390331295813721,0.160466994219872,,,,,,,,,,,
43,gjd9961/,100,100,430.0,small,baseline,0,,,,,,Val,"05/07/2022, 05:06:04",0.044071435928344005,0.0,0.019252103921562,0.06140983606557301,0.149301673527269,0.10883482021195001,0.9390331295813721,0.160466994219873,,,,,,,,,,,
44,gjd9961/,100,100,440.0,small,baseline,0,,,,,,Val,"05/07/2022, 05:06:41",0.032243967056274005,0.0,0.019256205980770002,0.06140983606557301,0.14930167352727,0.10884072209244701,0.9390331295813721,0.160466994219872,,,,,,,,,,,
45,gjd9961/,100,100,450.0,small,baseline,0,,,,,,Val,"05/07/2022, 05:07:18",0.049506902694702,0.0,0.019277607859350003,0.06140983606557301,0.149301673527269,0.10886778244450201,0.9390331295813721,0.160466994219873,,,,,,,,,,,
46,gjd9961/,100,100,460.0,small,baseline,0,,,,,,Val,"05/07/2022, 05:07:56",0.028719425201416002,0.0,0.019268414630204,0.06140983606557301,0.149301673527269,0.108852879629835,0.9390331295813721,0.160466994219873,,,,,,,,,,,
47,gjd9961/,100,100,470.0,small,baseline,0,,,,,,Val,"05/07/2022, 05:08:33",0.032051563262939,0.0,0.019383823350160003,0.06140983606557301,0.149301673527269,0.109080304483121,0.9390331295813721,0.160466994219873,,,,,,,,,,,
48,gjd9961/,100,100,480.0,small,baseline,0,,,,,,Val,"05/07/2022, 05:09:09",0.033084869384765,0.0,0.019389858804432003,0.06140983606557301,0.149301673527269,0.10908760614521701,0.9390331295813721,0.160466994219873,,,,,,,,,,,
49,gjd9961/,100,100,490.0,small,baseline,0,,,,,,Val,"05/07/2022, 05:09:45",0.033068656921386004,0.0,0.019394593277824,0.06140983606557301,0.14930167352727,0.10909250596290801,0.9390331295813721,0.160466994219873,,,,,,,,,,,
50,gjd9961/,100,100,500.0,small,baseline,0,,,,,,Val,"05/07/2022, 05:10:19",0.047009706497192,0.0,0.019396612257169002,0.06140983606557301,0.149301673527269,0.10909402409191502,0.9390331295813721,0.160466994219872,,,,,,,,,,,
51,gjd9961/,100,100,510.0,small,baseline,0,,,,,,Val,"05/07/2022, 05:10:53",0.032484292984008005,0.0,0.019374948313627002,0.06140983606557301,0.149301673527269,0.10905286764383201,0.9390331295813721,0.160466994219872,,,,,,,,,,,
52,gjd9961/,100,100,520.0,small,baseline,0,,,,,,Val,"05/07/2022, 05:11:27",0.029101848602294002,0.0,0.019378015263379,0.06140983606557301,0.149301673527269,0.10905629024630001,0.9390331295813721,0.160466994219872,,,,,,,,,,,
53,gjd9961/,100,100,530.0,small,baseline,0,,,,,,Val,"05/07/2022, 05:12:02",0.034178972244262,0.0,0.019380248246802,0.06140983606557301,0.14930167352727,0.10906124449295901,0.9390331295813721,0.160466994219873,,,,,,,,,,,
54,gjd9961/,100,100,540.0,small,baseline,0,,,,,,Val,"05/07/2022, 05:12:35",0.033300638198852005,0.0,0.019380248246802,0.06140983606557301,0.14930167352727,0.10906124449295901,0.9390331295813721,0.160466994219872,,,,,,,,,,,
55,gjd9961/,100,100,550.0,small,baseline,0,,,,,,Val,"05/07/2022, 05:13:08",0.09573268890380801,0.0,0.019409375121035,0.06140983606557301,0.14930167352727,0.10910648734384201,0.9390331295813711,0.160466994219872,,,,,,,,,,,
56,gjd9961/,100,100,560.0,small,baseline,0,,,,,,Val,"05/07/2022, 05:13:41",0.034343242645263006,0.0,0.019409646972456,0.06140983606557301,0.149301673527269,0.109106547860274,0.9390331295813721,0.160466994219872,,,,,,,,,,,
57,gjd9961/,100,100,570.0,small,baseline,0,,,,,,Val,"05/07/2022, 05:14:12",0.033541679382324004,0.0,0.019409675314918003,0.06140983606557301,0.149301673527269,0.109106870571277,0.9390331295813721,0.160466994219872,,,,,,,,,,,
58,gjd9961/,100,100,580.0,small,baseline,0,,,,,,Val,"05/07/2022, 05:14:42",0.030033826828002003,0.0,0.019409675314918003,0.06140983606557301,0.14930167352727,0.109106870571277,0.9390331295813721,0.160466994219872,,,,,,,,,,,
59,gjd9961/,100,100,590.0,small,baseline,0,,,,,,Val,"05/07/2022, 05:15:13",0.040039539337158,0.0,0.019414764457872002,0.06140983606557301,0.149301673527269,0.109111930789727,0.9390331295813721,0.160466994219873,,,,,,,,,,,
60,gjd9961/,100,100,600.0,small,baseline,0,,,,,,Val,"05/07/2022, 05:15:42",0.033322811126708006,0.0,0.019414764457872002,0.06140983606557301,0.149301673527269,0.109111930789727,0.9390331295813721,0.160466994219872,,,,,,,,,,,
61,gjd9961/,100,100,610.0,small,baseline,0,,,,,,Val,"05/07/2022, 05:16:11",0.045876741409301,0.0,0.019416157469715003,0.06140983606557301,0.149301673527269,0.109114840801244,0.9390331295813721,0.160466994219873,,,,,,,,,,,
62,gjd9961/,100,100,620.0,small,baseline,0,,,,,,Val,"05/07/2022, 05:16:41",0.045509338378906,0.0,0.019425607608771,0.06140983606557301,0.14930167352727,0.10912413181437801,0.9390331295813721,0.160466994219873,,,,,,,,,,,
63,gjd9961/,100,100,630.0,small,baseline,0,,,,,,Val,"05/07/2022, 05:17:09",0.036433935165405,0.0,0.019430441195542002,0.06140983606557301,0.14930167352727,0.109130650883189,0.9390331295813721,0.160466994219873,,,,,,,,,,,
64,gjd9961/,100,100,640.0,small,baseline,0,,,,,,Val,"05/07/2022, 05:17:39",0.030900001525878,0.0,0.019432653181824,0.06140983606557301,0.149301673527269,0.10913619931578501,0.9390331295813721,0.160466994219873,,,,,,,,,,,
65,gjd9961/,100,100,650.0,small,baseline,0,,,,,,Val,"05/07/2022, 05:18:08",0.0369393825531,0.0,0.019433076450451,0.06140983606557301,0.149301673527269,0.10913636534861501,0.9390331295813721,0.160466994219872,,,,,,,,,,,
66,gjd9961/,100,100,660.0,small,baseline,0,,,,,,Val,"05/07/2022, 05:18:37",0.02763295173645,0.0,0.019433076450451,0.06140983606557301,0.14930167352727,0.10913636534861501,0.9390331295813721,0.160466994219873,,,,,,,,,,,
67,gjd9961/,100,100,670.0,small,baseline,0,,,,,,Val,"05/07/2022, 05:19:04",0.04718017578125,0.0,0.019439551214176003,0.06140983606557301,0.149301673527269,0.10914613916403901,0.9390331295813721,0.160466994219873,,,,,,,,,,,
68,gjd9961/,100,100,680.0,small,baseline,0,,,,,,Val,"05/07/2022, 05:19:32",0.077043294906616,0.0,0.019441826948702,0.06140983606557301,0.149301673527269,0.10914761702976601,0.9390331295813721,0.160466994219873,,,,,,,,,,,
69,gjd9961/,100,100,690.0,small,baseline,0,,,,,,Val,"05/07/2022, 05:19:59",0.034265518188476,0.0,0.019443122226942,0.06140983606557301,0.149301673527269,0.10914787372701201,0.9390331295813721,0.160466994219873,,,,,,,,,,,
70,gjd9961/,100,100,700.0,small,baseline,0,,,,,,Val,"05/07/2022, 05:20:26",0.030344009399414004,0.0,0.019448235808523003,0.06140983606557301,0.149301673527269,0.10915621823490601,0.9390331295813721,0.160466994219873,,,,,,,,,,,
71,gjd9961/,100,100,710.0,small,baseline,0,,,,,,Val,"05/07/2022, 05:20:54",0.037095069885253004,0.0,0.019448944743627003,0.06140983606557301,0.149301673527269,0.10915607215627601,0.9390331295813721,0.160466994219873,,,,,,,,,,,
72,gjd9961/,100,100,720.0,small,baseline,0,,,,,,Val,"05/07/2022, 05:21:21",0.02935242652893,0.0,0.019453210767739003,0.06140983606557301,0.14930167352727,0.10916194251684401,0.9390331295813721,0.160466994219872,,,,,,,,,,,
73,gjd9961/,100,100,730.0,small,baseline,0,,,,,,Val,"05/07/2022, 05:21:49",0.037861108779907005,0.0,0.019456217075214003,0.06140983606557301,0.149301673527269,0.109167983756057,0.9390331295813721,0.160466994219873,,,,,,,,,,,
74,gjd9961/,100,100,740.0,small,baseline,0,,,,,,Val,"05/07/2022, 05:22:16",0.029690980911254,0.0,0.019456217075214003,0.06140983606557301,0.149301673527269,0.109167983756057,0.9390331295813721,0.160466994219873,,,,,,,,,,,
75,gjd9961/,100,100,750.0,small,baseline,0,,,,,,Val,"05/07/2022, 05:22:43",0.043099403381347004,0.0,0.019461602689701003,0.06140983606557301,0.14930167352727,0.10917596602663901,0.9390331295813721,0.160466994219872,,,,,,,,,,,
76,gjd9961/,100,100,760.0,small,baseline,0,,,,,,Val,"05/07/2022, 05:23:10",0.029515981674194003,0.0,0.019476227196891002,0.06140983606557301,0.14930167352727,0.109196779052389,0.9390331295813721,0.160466994219873,,,,,,,,,,,
77,gjd9961/,100,100,770.0,small,baseline,0,,,,,,Val,"05/07/2022, 05:23:45",0.033763885498046,0.0,0.019465767600873003,0.06140983606557301,0.149301673527269,0.10917928628440701,0.9390331295813721,0.160466994219873,,,,,,,,,,,
78,gjd9961/,100,100,780.0,small,baseline,0,,,,,,Val,"05/07/2022, 05:24:19",0.03154182434082,0.0,0.019463291243972003,0.06140983606557301,0.14930167352727,0.109175590232384,0.9390331295813721,0.160466994219873,,,,,,,,,,,
79,gjd9961/,100,100,790.0,small,baseline,0,,,,,,Val,"05/07/2022, 05:24:49",0.040787458419799,0.0,0.019463291243972003,0.06140983606557301,0.14930167352727,0.109175590232384,0.9390331295813721,0.160466994219873,,,,,,,,,,,
80,gjd9961/,100,100,800.0,small,baseline,0,,,,,,Val,"05/07/2022, 05:25:19",0.029229402542114,0.0,0.019463291243972003,0.06140983606557301,0.149301673527269,0.109175590232384,0.9390331295813721,0.160466994219873,,,,,,,,,,,
81,gjd9961/,100,100,810.0,small,baseline,0,,,,,,Val,"05/07/2022, 05:25:54",0.041888952255249,0.0,0.019462835630644,0.06140983606557301,0.149301673527269,0.10917464877878001,0.9390331295813721,0.160466994219873,,,,,,,,,,,
82,gjd9961/,100,100,820.0,small,baseline,0,,,,,,Val,"05/07/2022, 05:26:24",0.029405355453491003,0.0,0.019466264795879002,0.06140983606557301,0.14930167352727,0.10918028319963301,0.9390331295813721,0.160466994219873,,,,,,,,,,,
83,gjd9961/,100,100,830.0,small,baseline,0,,,,,,Val,"05/07/2022, 05:27:02",0.033896923065185006,0.0,0.019467239184771,0.06140983606557301,0.149301673527269,0.109181587884925,0.9390331295813721,0.160466994219872,,,,,,,,,,,
84,gjd9961/,100,100,840.0,small,baseline,0,,,,,,Val,"05/07/2022, 05:27:44",0.040569305419921,0.0,0.019466101814535,0.06140983606557301,0.149301673527269,0.10918065438424301,0.9390331295813711,0.160466994219872,,,,,,,,,,,
85,gjd9961/,100,100,850.0,small,baseline,0,,,,,,Val,"05/07/2022, 05:28:26",0.037384271621704004,0.0,0.019466101814535,0.06140983606557301,0.149301673527269,0.10918065438424301,0.9390331295813721,0.160466994219872,,,,,,,,,,,
86,gjd9961/,100,100,860.0,small,baseline,0,,,,,,Val,"05/07/2022, 05:29:05",0.032657623291015,0.0,0.019466101814535,0.06140983606557301,0.14930167352727,0.10918065438424301,0.9390331295813721,0.160466994219873,,,,,,,,,,,
87,gjd9961/,100,100,870.0,small,baseline,0,,,,,,Val,"05/07/2022, 05:29:46",0.034923076629638006,0.0,0.019463627756534003,0.06140983606557301,0.14930167352727,0.10917700748751101,0.9390331295813721,0.160466994219873,,,,,,,,,,,
88,gjd9961/,100,100,880.0,small,baseline,0,,,,,,Val,"05/07/2022, 05:30:33",0.040479898452758005,0.0,0.019463627756534003,0.06140983606557301,0.149301673527269,0.10917700748751101,0.9390331295813721,0.160466994219873,,,,,,,,,,,
89,gjd9961/,100,100,890.0,small,baseline,0,,,,,,Val,"05/07/2022, 05:31:25",0.054404020309448006,0.0,0.019465811858338,0.06140983606557301,0.14930167352727,0.109179531282417,0.9390331295813721,0.160466994219872,,,,,,,,,,,
90,gjd9961/,100,100,900.0,small,baseline,0,,,,,,Val,"05/07/2022, 05:32:20",0.031344413757324004,0.0,0.019468572205868003,0.06140983606557301,0.149301673527269,0.109183041678753,0.9390331295813711,0.160466994219872,,,,,,,,,,,
91,gjd9961/,100,100,910.0,small,baseline,0,,,,,,Val,"05/07/2022, 05:33:11",0.03489875793457,0.0,0.019468572205868003,0.06140983606557301,0.149301673527269,0.109183041678753,0.9390331295813721,0.160466994219872,,,,,,,,,,,
92,gjd9961/,100,100,920.0,small,baseline,0,,,,,,Val,"05/07/2022, 05:34:10",0.036127328872680005,0.0,0.019468572205868003,0.06140983606557301,0.149301673527269,0.109183041678753,0.9390331295813721,0.160466994219873,,,,,,,,,,,
93,gjd9961/,100,100,930.0,small,baseline,0,,,,,,Val,"05/07/2022, 05:34:53",0.034670114517211005,0.0,0.019468572205868003,0.06140983606557301,0.149301673527269,0.109183041678753,0.9390331295813721,0.160466994219872,,,,,,,,,,,
94,gjd9961/,100,100,940.0,small,baseline,0,,,,,,Val,"05/07/2022, 05:38:19",0.032201290130615005,0.0,0.019468572205868003,0.06140983606557301,0.149301673527269,0.109183041678753,0.9390331295813721,0.160466994219872,,,,,,,,,,,
95,gjd9961/,100,100,950.0,small,baseline,0,,,,,,Val,"05/07/2022, 05:39:29",0.029536962509155003,0.0,0.019468572205868003,0.06140983606557301,0.14930167352727,0.109183041678753,0.9390331295813721,0.160466994219873,,,,,,,,,,,
96,gjd9961/,100,100,960.0,small,baseline,0,,,,,,Val,"05/07/2022, 05:40:37",0.040868520736694,0.0,0.019467899318364002,0.06140983606557301,0.149301673527269,0.109182531483239,0.9390331295813721,0.160466994219872,,,,,,,,,,,
97,gjd9961/,100,100,970.0,small,baseline,0,,,,,,Val,"05/07/2022, 05:41:41",0.03203010559082,0.0,0.019467344652074,0.06140983606557301,0.14930167352727,0.109181648627153,0.9390331295813721,0.160466994219872,,,,,,,,,,,
98,gjd9961/,100,100,980.0,small,baseline,0,,,,,,Val,"05/07/2022, 05:42:43",0.030461788177490002,0.0,0.019467344652074,0.06140983606557301,0.149301673527269,0.109181648627153,0.9390331295813721,0.160466994219873,,,,,,,,,,,
99,gjd9961/,100,100,990.0,small,baseline,0,,,,,,Val,"05/07/2022, 05:44:08",0.036530017852783,0.0,0.019470016211173002,0.06140983606557301,0.149301673527269,0.109184543101406,0.9390331295813711,0.160466994219873,,,,,,,,,,,
100,gjd9961/,100,100,1000.0,small,baseline,0,,,,,,Val,"05/07/2022, 05:47:12",0.037353515625,0.0,0.019470016211173002,0.06140983606557301,0.14930167352727,0.109184543101406,0.9390331295813721,0.160466994219873,,,,,,,,,,,
101,gjd9961/,100,100,0.0,large,baseline,0,,,,,,Val,"05/07/2022, 09:30:57",0.254390239715576,0.0,3.244273935584999e-07,6.613027664499072e-06,1.114004445782369e-05,9.910257616662403e-06,0.763698630136986,1.6757799517903352e-05,,,,,,,,,,,
102,gjd9961/,100,100,100.0,large,baseline,0,,,,,,Val,"05/07/2022, 09:33:20",0.046963214874267,0.0,0.00867934228395,0.025764355780888003,0.08767300776042901,0.055308843421300005,0.9354076402733541,0.09506735656032901,,,,,,,,,,,
103,gjd9961/,100,100,200.0,large,baseline,0,,,,,,Val,"05/07/2022, 09:35:33",0.05727839469909601,0.0,0.009200813751573,0.026681992095857,0.09072811577428301,0.05747069841036401,0.9355365290811101,0.09848675423233101,,,,,,,,,,,
104,gjd9961/,100,100,300.0,large,baseline,0,,,,,,Val,"05/07/2022, 09:37:48",0.041457653045654005,0.0,0.009599995821679001,0.027571680496291003,0.091945848397203,0.05889839762379501,0.935026650656797,0.099944190836247,,,,,,,,,,,
105,gjd9961/,100,100,400.0,large,baseline,0,,,,,,Val,"05/07/2022, 09:40:10",0.039353847503662005,0.0,0.009942472701395,0.028235187605296003,0.094004916164383,0.06032373431858801,0.9342321418509271,0.102106681381205,,,,,,,,,,,
106,gjd9961/,100,100,500.0,large,baseline,0,,,,,,Val,"05/07/2022, 09:42:26",0.035711050033569,0.0,0.010128542640957,0.028754703909558,0.095310051438449,0.06118183639599901,0.933712261549388,0.10347525344145601,,,,,,,,,,,
107,gjd9961/,100,100,600.0,large,baseline,0,,,,,,Val,"05/07/2022, 09:44:50",0.053308963775634,0.0,0.010431683951103,0.029390105650989002,0.097912251698389,0.062594348956776,0.9335110181988641,0.10632582517642501,,,,,,,,,,,
108,gjd9961/,100,100,700.0,large,baseline,0,,,,,,Val,"05/07/2022, 09:47:08",0.056315898895263006,0.0,0.010570841140825,0.029559761301191003,0.09672387700902901,0.062635356298117,0.9331517813762441,0.10505787239713801,,,,,,,,,,,
109,gjd9961/,100,100,800.0,large,baseline,0,,,,,,Val,"05/07/2022, 09:49:38",0.039583683013916,0.0,0.010835627620565001,0.030478342334398,0.097864846076297,0.06374209298201701,0.933875132251694,0.10666106283922801,,,,,,,,,,,
110,gjd9961/,100,100,900.0,large,baseline,0,,,,,,Val,"05/07/2022, 09:51:58",0.031449794769287005,0.0,0.011070790608411001,0.031005180205003,0.100717527342269,0.065159076755944,0.9337472580234161,0.10961439285088401,,,,,,,,,,,
111,gjd9961/,100,100,1000.0,large,baseline,0,,,,,,Val,"05/07/2022, 09:54:26",0.040895938873291,0.0,0.011204982861165001,0.031653571822204005,0.10295097326087801,0.06618477534469401,0.933282359281788,0.112076648670794,,,,,,,,,,,
