,num_recs,user_count,n_trees,search_k,build_time,inference_time,MAP,precisionAt100,recallAt100,ndgcAt100,Custom Precision,Custom Recall
142,100,610,297,26,1.541310310363769,0.29367089271545405,0.00041892796524300004,0.004721311475409,0.0068203639029610005,0.007186448194453,0.8686696900982611,0.00691737503435
143,100,610,297,42,1.556045055389404,0.252116441726684,0.00042502498151000004,0.005016393442622001,0.006854470308876001,0.007479971775947,0.8722388722388721,0.006962205097456001
144,100,610,297,69,1.564889192581176,0.245773077011108,0.000422608004077,0.005344262295081,0.006926738496140001,0.007618017380820001,0.864244858220761,0.007045837699213001
145,100,610,297,112,1.5521748065948482,0.312278985977172,0.00047881165481400005,0.005934426229508001,0.007456591094834,0.008473034804419001,0.8655850754936121,0.0077616420006700005
146,100,610,297,183,1.554649829864502,0.276962041854858,0.000473971155472,0.006360655737704,0.008259144817706001,0.0088919339043,0.901275510204081,0.008535365890616
147,100,610,297,297,1.6133508682250972,0.27892136573791504,0.00038057824722100003,0.006,0.007236507148343001,0.007943824455774,0.905510241790729,0.0075157226264930006
148,100,610,297,483,1.644299983978271,0.8131220340728761,0.00041025235683200004,0.005934426229508001,0.008047463783226001,0.008208580176997,0.911246392496392,0.008054304338637
149,100,610,297,784,1.404782056808471,0.303966999053955,0.00039449658069800003,0.006295081967213001,0.008492688897913001,0.008465930169235001,0.896144781144781,0.008392448755615001
150,100,610,297,1274,1.403261184692382,0.34989166259765603,0.000457488962561,0.006196721311475001,0.008344320570198,0.008550439968811,0.9102617079889801,0.008547077103262002
151,100,610,297,2069,1.425035953521728,0.400510787963867,0.000662382849386,0.0063278688524590005,0.009767919724730002,0.009466097564265,0.8724880382775121,0.009477292140421001
152,100,610,297,3359,1.6020371913909912,0.5129573345184321,0.000651892058659,0.006524590163934,0.01034700753723,0.009770712911337001,0.8633302724211811,0.010764760741779001
153,100,610,297,5455,1.400335788726806,0.5705437660217281,0.0005583930103850001,0.006262295081967,0.009835354088509001,0.009227032121114,0.8579178885630491,0.010434143383583
154,100,610,297,8858,1.521538019180297,0.7655730247497551,0.0005841042820590001,0.006360655737704,0.009914376191482001,0.009444682591965,0.852780381130896,0.010281739309852002
155,100,610,297,14384,1.552939891815185,0.9413068294525141,0.000633198719441,0.006360655737704,0.010117685169886,0.009641873105420001,0.8469065656565651,0.010716109647172001
156,100,610,297,23357,1.593116283416748,1.159252166748046,0.000627389866874,0.0062295081967210005,0.010323839812536002,0.009606392315673,0.855821371610845,0.010972330774689001
157,100,610,297,37926,1.583193063735962,1.50621485710144,0.0006186087049840001,0.006295081967213001,0.010391223944529002,0.009626021501085,0.8581912878787871,0.011037521702768002
158,100,610,297,61584,1.523608922958374,2.077224016189575,0.0006109594878370001,0.006196721311475001,0.010305302172887,0.009513782294050002,0.8556459330143541,0.010933554316782002
159,100,610,297,100000,1.559206008911132,3.026976108551025,0.0006067576919880001,0.006262295081967,0.010497501155363001,0.009589125106079,0.857149621212121,0.011127269340458
160,100,610,483,10,2.254411935806274,0.321737051010131,0.00044892970010400004,0.004721311475409,0.006968668795870001,0.007261539918782,0.8640692640692641,0.007042670472233001
161,100,610,483,16,2.176754951477051,0.287972211837768,0.00044414675146400005,0.0045901639344260005,0.006953912085702001,0.007054665368761001,0.8683261183261181,0.007038137051858
162,100,610,483,26,2.165211915969848,0.331552028656005,0.00044464533351100004,0.004491803278688001,0.006941512698874001,0.007021395605311001,0.8612468671679191,0.007014908049957001
163,100,610,483,42,2.177134990692138,0.319529771804809,0.000449256079002,0.004655737704918001,0.006960006302290001,0.0072164612159130006,0.8650728059818961,0.007037604031523001
164,100,610,483,69,2.20305585861206,0.322385787963867,0.00045690146194300003,0.005081967213114,0.007241611489451001,0.007517592421342,0.8709563994374121,0.007367792457800001
165,100,610,483,112,2.1950900554656982,0.343255996704101,0.00047108751303600005,0.005540983606557,0.008230362626708001,0.008211076391311,0.8889739229024941,0.008751246452312001
166,100,610,483,183,2.144715070724487,0.373764991760253,0.00041631425042400004,0.005672131147540001,0.007662622864709001,0.008003571328852,0.8646317674095451,0.007730159230390001
167,100,610,483,297,2.20986008644104,0.577402830123901,0.00042148121828000006,0.005573770491803001,0.007436906151552,0.007888164295618,0.8658658008658001,0.007453142434505001
168,100,610,483,483,2.129613161087036,0.47240018844604403,0.00039133281822300003,0.005901639344262,0.007350556103621001,0.007954868007535,0.8882795188350741,0.007623289437937001
169,100,610,483,784,2.287643194198608,0.42817997932434004,0.00043485817283500004,0.005803278688524,0.008087821165748,0.008205985683503001,0.9063101604278071,0.00850709467317
170,100,610,483,1274,2.218001127243042,0.5000450611114501,0.000461765253957,0.0062295081967210005,0.008679538521076,0.008699126473921001,0.9076416337285901,0.008891895739608
171,100,610,483,2069,2.218344926834106,0.5883746147155761,0.0005750816631840001,0.006163934426229,0.008848156996823,0.00893729525574,0.898367003367003,0.008901786107713
172,100,610,483,3359,2.161842823028564,0.669993877410888,0.000646767402662,0.006163934426229,0.009644462747581,0.009335847825176,0.865086347344411,0.009490707562072001
